LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,default
255741,25,5,-2,-2,77734,291337,64615,58462,0
326480,47,6,8,5,339505,54247,52738,41963,0
347060,66,-1,0,3,230499,-5457,89856,69377,0
79409,56,-1,5,2,265382,349287,56468,50590,0
107852,62,2,5,0,271665,155929,430,97718,0
248826,64,3,3,3,150803,384167,24800,93523,0
480066,55,1,6,1,20458,135016,58999,61718,0
222943,46,4,0,2,50899,271605,70216,28294,0
460009,55,-1,0,2,205769,297533,13386,39463,1
498426,31,-1,7,3,188561,32801,66060,27474,0
114959,53,8,3,7,336065,223820,26363,17097,0
308871,66,-2,-1,8,202018,138636,51315,84135,0
47412,28,-1,0,6,42911,385708,38975,13433,0
132994,40,3,4,0,264382,50487,3823,79537,0
403126,42,3,-1,5,290540,60094,78351,85605,0
196911,52,0,1,4,392422,145356,98682,97942,0
83169,47,8,1,-2,262261,397375,43851,54803,0
340600,21,3,1,3,115311,262723,40117,62569,0
340243,61,4,2,2,-1940,258150,29888,85873,0
472052,60,7,-2,-2,200437,321886,93466,33142,0
166164,64,7,6,5,25916,4094,32536,71972,0
376074,28,7,3,5,113695,120437,77461,83548,0
27198,23,1,3,-1,156224,117242,24004,70815,1
167504,62,-2,0,7,47207,231289,57763,11938,1
383479,36,-1,5,3,393339,160736,40520,82810,0
166078,66,3,1,1,64198,120722,78625,82235,0
417110,38,3,0,-1,380793,348835,67676,22487,0
497171,51,6,8,3,14292,178931,78457,76847,1
144607,69,3,6,5,350500,75002,95527,46940,0
264322,47,-1,0,-1,150120,90606,50150,16147,0
93300,53,1,1,3,34279,237531,86744,5451,0
468988,67,-1,5,1,310315,319035,79311,59442,0
490042,62,2,5,1,387145,372616,20734,94664,1
23672,29,-2,4,7,228188,12655,87323,602,0
114927,67,2,1,2,-8840,290169,31870,36373,1
206133,30,5,0,3,271088,7377,22779,57264,1
366961,66,0,1,4,183167,245219,85655,55618,0
83591,59,8,6,3,340127,341474,85421,86422,0
136020,66,0,1,-1,22026,243493,32456,59506,0
256512,36,0,1,6,193692,154387,28284,53620,0
342246,45,-2,-2,0,384934,277576,43864,36926,1
447599,30,1,3,1,70344,212254,52606,73209,0
470494,57,-2,2,2,91319,278057,13901,72158,0
205113,48,1,4,-1,212669,212977,85110,62604,1
85504,65,8,-2,6,240738,79324,94681,25818,1
309136,41,3,1,-1,338544,7516,96895,45805,0
312288,24,-1,3,-2,111732,136317,12470,73321,0
483319,24,-2,-1,1,392592,149825,63633,60331,0
363262,22,-1,8,8,38111,368278,90040,85693,0
195388,26,5,-1,6,111298,130107,86654,98193,0
381427,49,6,3,8,136456,64360,72837,28052,0
206749,31,3,2,7,246926,269561,23005,64594,1
145705,38,6,-2,0,88721,132621,66400,39395,0
329013,28,5,0,8,182207,375918,9589,79067,0
373633,49,4,-1,4,128856,222760,22880,70218,0
338274,21,3,0,-1,163539,95319,73442,73081,0
461989,23,-2,-2,1,4888,141013,9833,76972,0
49369,44,2,7,-2,292037,168794,83941,82162,0
50308,22,6,6,4,124710,4574,65605,51384,0
398468,21,2,3,-2,30606,9657,59685,63001,0
371363,67,-1,4,6,256936,118968,32481,9617,0
81312,59,2,3,2,336364,115214,45386,80093,0
117522,22,0,8,6,370660,57174,15587,89981,0
54440,65,6,-2,4,230080,1877,70561,533,0
167212,24,4,3,-1,388577,249158,17601,42835,0
18039,29,1,0,2,108407,181513,63129,85756,1
317674,50,6,5,6,223408,282567,25627,73378,1
105985,44,6,7,8,106225,35438,1701,56346,0
172138,63,4,7,5,386435,50649,74990,68444,0
263555,21,4,0,8,392478,56527,16442,3123,0
299437,38,7,6,3,268181,292465,38521,17101,0
209757,24,8,8,3,368704,64505,59880,89680,1
411562,53,5,3,0,337222,336758,77908,21730,1
76046,68,1,1,-2,393505,368799,63945,75244,0
81347,27,-1,4,3,198210,290477,6990,21940,0
232574,47,7,-1,1,354591,366776,64779,82397,0
448974,28,3,4,3,103488,343368,3602,34976,1
348763,29,1,2,1,4441,132979,68722,24846,0
317980,25,4,-2,8,357693,67087,10350,5965,0
11085,47,4,0,-1,162495,155803,18414,88611,1
289953,55,0,5,8,359215,136157,93875,87635,0
440294,42,7,-2,6,174136,305848,70196,68032,1
288404,62,8,8,3,281905,72160,69123,26221,1
391335,46,0,3,2,91589,134250,88603,47395,1
129879,31,0,8,4,110150,-8125,94912,28155,0
43585,28,4,7,6,234809,30359,45888,26027,1
324106,61,5,7,2,274551,87826,75258,88329,0
290343,38,7,6,6,333362,81813,50029,9791,0
76775,67,8,0,1,301309,339153,83038,55562,0
491503,44,6,5,7,200131,344298,60528,43959,0
491907,26,3,6,-2,23721,385140,75772,50763,0
361300,24,4,1,0,354563,150144,98255,82827,0
315628,55,3,3,7,3749,138594,44213,17970,0
462014,37,8,7,1,30201,113592,29919,82738,0
302890,68,1,2,-2,65379,31809,41422,59293,0
11532,57,-2,8,8,36331,243289,93645,80759,1
374811,63,-2,8,0,347484,13022,5475,74710,0
413439,49,0,0,3,186307,186877,56135,59111,0
62165,22,6,-1,2,76661,60491,54020,33975,0
230214,50,7,-2,0,170749,230353,82411,45621,1
113579,52,4,8,3,136863,156885,39311,88453,0
343110,39,8,2,7,182897,70060,79278,22461,0
368587,60,1,3,4,109227,60642,70725,48794,0
233563,31,5,1,-2,396716,225531,27780,48191,0
360321,29,6,1,4,100180,19004,81515,39280,1
295201,27,1,7,1,192736,42884,95859,99924,1
209775,36,8,-2,8,389419,79790,88553,86406,1
394521,26,1,5,-2,155472,371251,52695,31851,1
283482,54,5,4,3,104496,4673,72487,20103,0
447365,38,-1,7,2,289640,248309,10285,60027,0
21569,56,-1,3,3,218246,164830,4604,47253,0
169156,62,4,8,1,96483,29082,6201,35266,1
244673,51,4,6,2,321208,291741,40596,97801,0
217748,33,-2,3,6,371352,365929,59797,25065,0
42888,37,5,3,1,202129,173478,41814,61796,1
198499,41,2,1,3,176973,239633,62188,42143,0
17697,28,7,-1,7,300523,130171,1476,62481,0
277606,43,8,2,5,-4583,202002,75890,38541,0
207303,65,0,-1,2,7575,161270,46062,41485,1
13273,66,0,0,-1,209268,378444,16469,46205,0
196740,55,5,5,3,135744,8013,50403,31289,0
282922,37,8,7,7,15965,311320,83984,85280,0
360386,59,7,0,3,52324,117555,35620,38935,1
180863,46,7,6,8,262703,233502,85836,89667,0
340763,49,5,1,7,217560,360089,41370,70329,0
332904,65,-1,5,6,124499,310781,65858,52046,0
324368,56,-1,3,8,387947,55724,16712,69704,0
57547,37,-2,3,1,371200,352310,38884,7797,0
35345,54,6,3,-2,284134,311364,30979,59629,0
475134,45,6,7,4,137586,28532,57040,97011,0
338902,33,3,-1,1,332656,2496,7017,17913,0
373898,52,6,3,5,355712,281749,14415,62431,1
220834,46,8,5,8,210575,20431,99550,26649,0
306784,57,7,2,5,353483,302557,54356,61351,0
103464,62,-1,5,-1,398062,153346,1252,13184,0
465224,47,7,1,-2,293090,234971,3253,65683,0
144693,42,5,8,-2,393998,255843,77795,78495,1
251121,41,0,6,-2,383835,105648,36591,31412,0
490358,42,2,0,4,129157,157745,2423,83676,0
74005,50,0,2,6,315568,229680,52424,66152,0
461203,52,5,2,1,67923,81045,16163,12657,1
336052,60,4,8,3,36512,105101,85350,81299,0
232123,57,7,6,0,137551,307195,88285,91771,0
349112,45,1,-1,1,257868,6168,51178,98799,1
254255,48,-1,0,2,391092,4258,59351,9971,0
337597,30,1,-1,7,162051,127402,45713,52005,0
196757,55,8,4,0,269553,354246,67067,20692,0
309564,33,2,7,7,37910,117336,33795,35704,0
276631,60,0,8,0,119645,128004,95675,54521,0
425427,28,7,0,6,18086,249,64504,40495,1
145693,29,4,5,5,43525,190363,43461,82261,0
164093,35,1,0,2,280441,199841,70432,39858,0
413837,33,-2,0,6,319269,392381,24645,6389,0
136700,28,3,3,0,123560,48010,25910,76558,0
60411,38,4,-1,6,133085,55833,39180,78473,1
300523,23,2,0,-2,171741,24981,17852,64136,1
470662,57,0,6,-1,366362,200638,14348,42051,0
488187,21,5,1,7,5976,101800,74614,82722,0
92879,36,2,4,6,133777,151747,43373,99379,0
338904,23,7,-1,0,391630,349869,51533,76000,0
281695,31,1,4,6,188813,375949,56812,84774,0
118255,50,5,7,8,213372,179536,64479,72801,1
316533,40,3,4,4,388696,756,48255,50540,1
311207,60,7,8,4,64042,61042,45028,44586,1
296100,46,4,7,4,164871,7615,74086,57343,1
290776,52,5,0,4,109061,210998,8146,78679,0
221613,52,6,-1,1,297734,98185,88326,7693,0
83309,42,5,4,4,49344,40030,28282,51202,0
22780,45,4,3,3,301533,294443,58851,22274,0
477121,51,8,1,4,16417,35487,79064,40000,1
213834,25,8,-1,2,55941,47930,68824,32018,0
276902,69,3,3,4,323284,121708,1121,67070,0
93555,54,2,3,7,226575,352869,65155,5067,1
209548,63,8,-1,-2,290276,293475,86719,53146,1
362204,25,2,0,7,193234,240780,89354,55932,1
399925,32,4,7,7,68742,355381,43429,7102,1
190402,27,6,4,1,266546,266048,82017,71222,0
379911,28,1,4,4,100628,394380,37087,78703,0
127473,60,5,-1,4,118841,363632,5306,66173,0
363463,68,5,7,2,65352,225814,79473,3827,0
234213,22,0,-2,7,58784,140078,52224,29530,0
189635,37,4,3,2,250404,231116,95275,89473,0
426715,54,-1,2,4,234522,300980,90249,26854,0
489389,54,7,0,7,201746,152655,25912,10227,0
292229,34,8,1,1,215987,288649,72740,57153,1
299341,25,-1,6,3,328969,85364,61022,43406,0
289702,67,6,6,-2,203765,298002,13613,88974,0
463962,57,1,8,1,177099,358488,1875,8258,0
436627,65,5,-1,-2,186052,235685,41924,30132,0
464933,22,0,3,-2,344093,177105,23276,25605,0
228547,53,1,6,1,345857,115889,23181,18763,0
490441,34,5,-2,2,392106,369786,38116,65331,1
225862,60,-1,0,3,44093,296461,59246,56009,0
151467,49,-2,4,6,228208,393389,33197,98558,0
370473,40,6,6,6,125449,197745,23696,97583,1
412137,26,1,7,-2,105418,51685,7519,26542,0
253181,43,2,3,8,104534,151610,31426,31180,0
453056,57,0,0,1,69140,289323,35026,67099,0
122284,47,4,4,5,55888,96021,21355,39114,0
144869,65,4,-2,1,307132,88693,51563,17125,0
266286,42,8,7,7,60556,297840,27490,7365,1
267009,38,6,8,0,395850,271990,73277,8897,0
104702,43,6,3,5,280361,273004,25265,66481,0
473328,58,7,4,4,355942,58903,92380,40811,1
446526,65,8,-2,5,141127,8048,91086,69266,0
346377,60,7,8,0,250091,21858,95257,44348,0
406562,47,6,8,8,68759,129543,20857,88303,1
317248,24,4,2,2,33677,119007,51118,30451,1
361136,56,5,7,2,259170,219906,5171,83226,1
336824,47,1,7,7,366682,386040,50278,40252,1
107243,37,7,3,4,100494,84015,93703,38147,0
263564,37,4,-2,-2,339921,237664,63889,39876,1
327399,64,7,0,0,84998,283893,87644,69090,0
197063,43,4,3,8,187817,390188,96899,81306,1
379484,43,5,-1,5,83510,349077,35330,9371,1
236982,36,1,7,1,271449,110479,31582,48020,0
421124,37,3,5,1,118767,-4344,91471,59264,0
371116,45,5,8,4,251660,222354,10740,61601,1
290412,51,3,8,-2,186787,311432,64682,71131,0
227759,24,-2,1,5,245335,119632,70435,51318,0
435737,33,8,4,1,188639,311072,86126,88561,1
240983,30,-2,4,8,72876,82933,27307,86670,0
384817,68,7,-2,2,148723,331044,63009,21040,0
202718,53,5,-2,5,131331,108622,41331,16401,0
12869,48,2,6,2,321350,16882,63945,26856,0
445773,62,-2,8,8,79978,394401,11060,96365,1
25282,37,5,2,8,138698,98959,32361,17996,0
228423,60,7,0,5,292952,246342,65036,31371,0
301041,61,0,-2,1,256722,163906,59601,92831,0
322872,53,1,2,7,308411,274518,49773,46377,1
19297,53,1,7,2,20715,136137,8413,75533,0
495877,61,1,2,7,-996,394308,69819,65803,0
21357,64,-1,8,7,191391,371507,25547,2094,0
221169,32,2,3,4,322071,256784,48471,98256,1
417543,64,4,-2,3,13685,278798,92123,73058,0
438032,56,6,-1,8,207960,63041,64864,42622,0
425718,60,5,6,4,375175,199716,71454,46258,1
388621,34,5,0,5,42171,325208,19945,9779,0
68026,59,6,0,2,396146,283505,60311,39485,0
72601,50,1,-2,-1,307122,377845,97107,8872,0
323149,26,0,4,-2,106959,221763,98124,33859,0
353133,68,8,2,3,336644,198165,59879,57424,1
86625,42,1,6,6,265933,386239,8263,18029,0
244484,44,7,-1,4,385335,-4237,32565,7226,0
403444,44,7,7,6,184677,361365,67737,2810,0
23140,64,0,3,5,191575,295479,59312,21806,1
409034,65,8,4,7,62469,239381,31103,50840,0
256855,58,4,7,2,286526,113834,27212,56082,0
404310,59,1,2,2,272570,46003,34993,45773,0
52078,51,5,-1,2,85544,257613,99442,2652,0
282166,55,4,7,4,117635,386317,99792,16069,0
368234,57,7,7,1,70530,252654,75873,82096,1
447513,31,3,8,4,170663,360989,6773,24998,0
346678,69,3,8,1,242221,84192,84122,17157,1
438910,27,-1,4,3,392450,245927,79770,82942,1
148426,57,8,2,3,371507,233417,8703,59975,0
497505,48,2,4,0,397352,40946,7965,69115,0
199099,33,2,5,3,31016,8191,98795,36548,0
168211,59,3,8,-2,292449,319066,7783,3586,0
221985,68,6,6,3,376562,303128,87837,59496,0
233853,54,1,-2,7,237376,260470,89795,70970,0
74429,52,7,7,0,305924,321253,26385,22287,1
436150,44,-2,0,0,172129,361529,53093,23724,0
482697,44,5,5,7,40178,58729,77949,57966,0
284892,35,4,2,1,305128,259806,42717,92393,0
394369,24,0,0,5,-8794,142782,71228,51920,0
125957,63,6,2,5,97691,160525,73829,39399,0
25015,50,2,-2,3,-6394,281505,33347,23859,0
124944,44,3,2,5,318190,-5070,88612,79816,0
291954,43,1,1,6,273970,367399,95171,10641,0
498906,31,4,0,6,226949,23310,1406,51916,1
244466,22,0,0,1,322495,189506,80839,48831,0
267571,25,2,8,-1,173514,332932,90647,33449,0
329186,23,6,3,-1,353583,124837,13355,87021,0
365967,27,2,0,3,245827,241030,35879,63192,0
217866,50,8,4,2,334765,320658,86766,50071,0
423509,28,2,0,6,267952,236940,39008,32078,0
274531,46,1,8,7,211053,55154,37873,41642,1
96489,51,0,6,6,185580,359671,60417,17895,0
425872,29,-2,-1,-1,189231,82609,8408,48652,1
143629,61,5,6,7,292395,32169,81253,53965,0
131673,26,2,1,2,127259,169202,10518,69392,1
188352,28,0,-1,7,168859,361473,39847,56418,0
497736,26,7,-2,5,61971,286096,2339,8095,1
430159,38,4,4,8,358204,201351,88721,5481,0
232190,33,6,7,0,380304,344902,57482,30194,0
452939,61,1,3,5,55291,67791,21767,44914,1
479655,34,6,0,7,388388,92090,73192,98124,0
294732,53,2,6,7,395552,125945,27581,92581,1
399168,22,2,8,5,85341,238549,1891,48523,1
424725,28,6,4,0,205323,156555,15537,20513,1
347859,34,4,-2,-2,323383,6672,59014,42287,0
442015,50,-1,4,6,296295,335890,49409,69020,0
161969,67,5,-2,6,47341,136545,53930,6640,0
17233,27,8,2,8,100199,14200,76253,88910,0
56531,60,6,3,5,205907,220688,15757,15825,1
345892,51,8,8,-1,249173,376723,91381,42442,1
448536,49,-2,8,3,22252,103485,68301,70746,1
394157,21,8,7,8,63848,309751,49591,28350,0
165063,56,8,3,4,102419,256651,50459,40832,0
425277,37,3,-2,-1,230986,210164,92669,58423,0
230788,45,0,6,2,362244,44543,56305,77104,0
254955,33,5,1,-2,65633,19438,92115,66530,1
395781,45,2,5,2,344285,222421,87024,17885,1
306081,36,6,5,-1,360263,302957,34649,72444,0
258053,34,-1,3,7,335321,278206,28602,28156,0
404458,65,6,4,4,136819,183891,26770,26405,0
300277,33,6,2,-1,6213,195283,75644,47987,0
403293,35,7,1,4,112082,40199,25422,77496,0
329664,38,-2,5,2,356740,259335,14384,79341,1
406965,64,7,5,5,54847,285519,90111,40001,0
471535,26,1,6,1,373827,134585,60959,90336,0
186743,43,-1,-1,-1,306800,288691,4252,53457,0
459467,34,3,8,-2,379255,245022,6493,34822,0
406713,49,6,7,1,135841,2420,41115,94050,0
198297,58,3,7,5,206344,100839,2417,11235,1
425916,47,1,5,6,97928,328680,86148,84380,0
323807,43,8,4,4,95697,9637,82561,81531,0
110960,47,7,-2,2,58161,376785,55203,50992,0
82847,40,0,-2,7,89965,129806,71939,43508,0
85791,21,0,-1,8,145130,13579,83400,37655,1
17561,34,-2,8,7,303469,368999,70958,51531,1
282459,34,6,8,5,324559,101582,86155,13269,1
96724,59,6,6,-2,396009,354697,38959,91250,0
123693,57,-1,-1,1,-5631,333323,864,91827,0
197934,30,5,3,8,-5629,11891,82052,70280,1
279072,69,3,2,5,309203,73261,66990,5182,0
64189,35,4,2,8,252356,115743,241,38629,1
308757,56,3,8,5,116270,315284,86893,16932,0
205392,55,8,-1,-2,305844,148010,38975,2794,0
30389,62,0,7,8,169863,228979,94238,59655,0
61831,42,-1,6,5,304887,31406,8456,67843,1
39424,43,5,1,3,106130,8573,98684,87773,0
301581,68,4,3,7,301527,189288,77708,27281,0
437014,50,-1,1,-1,4554,64462,8463,75985,0
119249,28,4,-1,-1,37448,390472,11004,59246,0
196584,61,-1,-1,-2,352503,143998,72779,98675,0
10559,25,3,0,0,165855,366702,967,5868,1
249157,64,4,4,-1,215446,292889,62094,22454,0
305727,39,1,7,-1,158574,59958,38109,69708,0
161243,60,1,6,-2,143051,206859,46084,87475,0
482779,60,6,6,5,48273,-1159,92393,8989,0
41357,29,-2,-1,-1,122604,250829,61467,61294,0
163470,68,1,4,8,365995,46281,93401,56002,0
373076,58,0,7,0,289484,211812,11804,70729,0
486899,26,1,2,5,213709,36900,61305,29985,0
106920,45,1,-1,8,80089,28301,7266,37368,0
446523,49,8,1,-2,197304,260021,49587,72254,1
297166,53,0,0,8,206535,271555,87830,24273,0
27669,41,8,1,0,365253,371181,85803,85545,0
57646,36,3,-2,5,281932,24087,2826,7962,0
228164,51,1,6,8,141407,194869,33175,15282,0
147660,47,2,5,5,37988,-3580,19913,83831,0
270710,29,6,6,-1,349768,210297,92302,65502,1
457249,28,3,7,3,56751,288673,15199,66964,0
305625,42,7,3,6,244772,147940,52911,40163,0
190231,64,6,-1,1,250410,365839,25110,75547,0
390445,36,4,-2,3,38843,220866,22671,59934,0
451174,29,4,7,1,363633,317950,79085,62802,1
182409,50,2,5,8,189463,215610,53367,83396,0
259301,47,6,1,5,132660,223885,22545,70611,0
497258,27,0,4,1,372748,362522,91125,7014,1
480476,32,5,0,7,66265,149893,65997,98143,1
422839,41,8,-2,8,206973,33187,52931,93259,0
25063,47,2,4,7,223927,63938,56631,35139,0
246361,47,8,5,4,-5836,388330,94868,1272,0
77857,55,-2,3,6,106196,321074,81246,98988,0
352925,64,3,-2,2,361058,346142,92072,5877,0
383539,49,7,3,4,260640,166608,22649,87086,0
370596,64,6,4,8,230356,362575,57920,52642,0
481982,32,7,3,7,381379,35845,69500,64613,0
300979,24,-1,4,-1,270431,391217,39050,9602,0
330330,63,0,6,5,50879,358749,79601,12370,0
419785,22,3,-1,7,245662,340939,87834,46238,0
375209,55,6,2,7,215441,114055,11067,28271,0
27013,54,2,8,-1,326483,343870,36383,8165,0
323366,58,4,-2,0,54384,292181,95363,85860,0
479959,25,6,-1,0,40981,335353,8009,58749,0
242654,51,2,3,8,185340,29785,44662,81540,0
432263,51,0,3,2,168192,127665,60356,95878,0
399593,30,3,6,7,207703,109436,85069,22610,0
361935,61,3,3,5,321903,209878,23979,17956,1
266840,36,0,6,4,290231,352069,52272,82100,1
171680,49,-2,7,-1,183343,363033,95693,95044,0
240796,42,0,5,8,164400,75136,24579,63362,0
241226,59,6,5,1,86468,365860,83736,47030,0
71596,32,6,0,-2,21222,277669,64166,98927,0
184120,61,6,3,0,189015,380750,78957,29885,0
59976,61,-1,2,-2,186955,310799,69888,78499,1
31577,35,1,5,3,173198,99984,14009,79886,0
199340,57,3,0,7,276599,354849,91665,28579,0
170811,38,8,5,1,206359,216866,40349,49151,0
212967,56,-2,-2,4,242469,243722,3375,16772,0
340080,58,4,8,5,252213,146466,57213,69090,0
132537,58,4,-1,0,99578,218730,74908,40859,0
487936,30,8,0,3,281221,9876,31992,5265,0
109003,29,-2,0,0,372114,296040,17410,64887,0
70692,43,6,7,0,294256,262802,11153,55451,0
271057,63,8,8,3,275745,342875,47157,1572,0
174134,36,4,5,1,343596,337528,64168,5873,1
389245,31,-1,0,3,383802,10005,59736,6669,0
221194,30,7,8,0,292696,208549,48529,43218,0
180534,29,2,3,8,42171,107501,16821,40235,0
55714,27,7,6,6,309997,70989,23363,80681,0
463503,36,-2,4,3,395275,360195,38648,65437,0
255579,59,3,-1,6,299859,4996,95822,79261,0
309479,57,2,3,6,1626,250990,39630,80624,0
170359,24,6,1,6,205357,294621,59288,45920,0
492552,46,3,7,1,135597,396990,45462,99800,0
498680,38,2,8,3,282416,203653,99657,36550,0
68655,33,5,0,-2,127804,353357,61422,78544,0
257457,36,2,8,2,333755,346610,42835,80996,0
28658,57,6,8,5,44601,13107,98110,94965,0
296453,44,0,3,2,266284,330220,50223,87416,0
75214,50,-2,5,3,285950,139392,58278,17482,0
388191,38,8,6,2,245609,167700,49571,14474,0
328415,59,4,4,6,258759,198534,57123,85002,0
18308,30,2,4,5,232522,90626,98656,30766,0
344971,58,7,8,6,257251,171416,716,64525,1
384673,69,2,1,5,367460,101447,36468,31172,0
22213,41,3,8,7,392077,283598,27023,25437,1
225691,55,5,4,2,342042,299326,48395,20488,0
162093,39,0,7,3,109437,318168,26517,38186,0
473650,54,6,6,2,95953,201313,5681,48720,0
333361,36,8,2,1,54393,231229,35580,61797,1
95024,65,1,7,5,114635,58568,98897,99658,0
346907,25,-2,5,2,284891,246714,41086,42153,1
63352,23,4,5,0,47022,192213,5605,30985,0
151699,49,0,0,3,304130,208847,28545,84711,0
25611,31,7,5,7,62616,359918,72954,15385,0
397057,49,-1,0,4,45569,375010,37882,61722,1
392601,25,2,-2,8,65341,346646,53369,40822,0
82439,63,6,6,7,84650,7538,61847,38777,0
406991,55,1,4,2,206246,33454,2696,68856,0
78619,46,4,5,4,104034,245578,56794,27450,0
292294,63,3,-1,-1,308613,383746,85812,2975,1
495334,59,5,0,2,66882,237737,68280,315,0
189166,37,2,2,-2,309934,117828,40617,6778,0
93560,34,6,2,6,40251,119885,11014,20817,1
273649,67,4,4,-1,365116,132396,47708,34705,0
13159,57,2,-1,1,223959,287730,67846,72639,0
283111,59,1,-1,8,96733,153656,41639,31913,0
496521,28,3,-2,5,175811,386737,50779,48272,1
206523,45,0,4,8,226440,131944,91853,18276,1
105614,51,0,1,2,317485,356422,35363,6494,1
122858,22,-1,7,3,6001,257938,80538,3647,1
290852,33,1,1,7,194666,361616,39081,74782,0
373809,44,-2,4,3,40094,106041,70018,78696,0
354713,26,0,1,-2,111187,246030,42426,23974,0
250678,47,7,1,3,71541,93172,4069,156,0
22467,36,2,-2,7,53865,142668,76797,67289,1
219394,44,2,2,0,368374,242192,69007,2560,0
333654,39,7,7,6,22801,390793,40788,93420,0
28240,27,-1,1,1,-532,348901,2197,13925,0
470514,59,5,7,8,13954,66682,61432,53468,0
428493,30,1,2,-1,195363,335337,86670,83718,0
418288,36,1,6,3,153406,50934,57181,86957,0
89311,59,2,-1,5,18251,49122,37127,69929,1
384612,21,8,-1,7,399738,227385,38914,89960,1
207627,50,-1,-1,-2,43595,334014,60253,84804,0
61048,27,8,-2,2,-8942,50207,15728,37170,0
83916,62,6,6,7,271315,334989,91405,97343,1
21292,35,1,5,3,52185,77609,66642,19158,0
415841,27,4,8,8,390199,24120,21143,85098,0
71606,55,0,8,8,156126,156381,71773,38467,1
273369,66,8,-1,-2,166578,83929,8276,44234,0
416215,65,4,5,3,232447,370543,5956,33925,0
171081,67,5,7,-1,-2996,264525,53876,48159,0
457392,35,2,-1,-1,339616,398715,75970,77018,0
221127,39,0,2,0,333781,397470,56023,92126,0
242843,64,0,6,-1,45286,191368,1345,36830,0
330404,62,-1,6,7,90790,243498,44542,11616,0
382220,22,2,8,5,22407,161292,50723,29077,0
202386,36,6,6,-1,397347,238120,44461,22305,0
419400,41,8,5,-2,74508,29516,73640,21004,0
212440,67,4,4,6,165901,305200,65752,28653,0
232426,33,4,7,6,86780,246630,79616,48982,0
303788,46,6,2,-1,262163,304545,27517,96975,0
408158,61,8,2,5,301212,321427,52112,18224,0
219988,67,1,1,0,102798,223127,79392,47237,0
255847,26,-2,7,4,367295,356827,83703,76721,0
121672,27,-2,5,-1,306588,266689,58508,26360,0
88860,59,8,-2,-2,195890,399004,27660,49613,0
74557,21,3,8,-1,159535,71309,72685,18132,0
358767,61,3,5,0,85010,19694,92077,30378,0
445401,42,-2,0,2,346462,337844,48650,68370,0
227267,35,7,4,4,192617,85176,62372,83601,0
166215,22,5,4,0,133711,289737,83204,71584,0
173522,58,8,-2,2,341397,74698,76406,23617,1
472403,62,6,2,7,326571,375371,22989,2606,1
361771,52,1,5,5,327932,394047,39440,77631,0
451758,35,0,0,0,33351,10793,7391,236,0
406108,23,6,-1,8,213687,282067,29292,74717,0
161599,65,-2,3,5,251343,371547,8126,55432,0
315090,67,3,8,-2,365031,373459,50826,61298,0
170389,28,5,2,8,-7773,80054,91925,8919,0
397476,40,8,1,8,-8711,304216,49257,918,0
400106,48,8,8,0,163487,338249,3555,14617,0
239087,41,0,5,-1,152826,32533,6820,75071,0
277455,28,-2,5,3,245575,123432,39769,46859,0
430586,34,8,4,-1,62649,324834,26294,57065,1
346399,61,4,2,4,106391,396635,81594,93165,1
220748,49,7,5,4,95280,368430,81468,40361,0
405292,33,-1,3,0,282158,322359,41522,19338,1
31689,42,2,4,6,273064,263919,16008,83895,0
117508,34,-1,0,-2,317859,351099,10450,87020,0
126869,47,6,4,3,56740,1285,36506,1214,1
244085,26,1,7,-1,82519,144463,48088,49888,0
28170,69,-1,7,3,68318,207520,73162,22502,1
400575,33,3,4,2,156538,292282,11651,18233,0
173223,66,-2,8,5,280413,206922,85651,22421,1
106299,36,3,2,7,361537,110607,75993,69333,1
309355,67,5,0,7,205321,-3728,20761,15633,0
370971,37,6,7,3,57173,207744,10786,76592,0
293932,69,7,-2,6,123897,4313,14521,47302,0
124836,54,5,7,5,248468,20277,69740,45419,1
192974,36,4,1,4,187433,173734,93390,32720,0
132431,23,2,4,5,386810,234499,58914,66335,0
30323,64,3,5,3,48988,167014,90790,48661,0
457826,25,4,5,8,137927,262418,6051,77764,0
158469,51,5,4,4,41876,187048,5978,86721,0
465561,30,3,3,5,379838,222706,46996,14859,0
422918,36,2,-2,-2,177784,60570,96275,38421,0
391856,46,7,8,8,257303,155474,20856,13693,0
374745,24,1,8,5,392393,21631,5085,63368,1
140963,45,8,0,8,365985,142786,6937,36436,0
200093,46,1,1,4,87389,252818,43335,44253,1
110931,24,3,8,-2,121494,38491,14737,36487,1
295977,45,1,-1,7,384051,193678,93775,56709,0
280561,39,0,7,3,171501,244689,95820,12398,1
355712,63,-1,-1,-2,127001,23437,62125,44694,0
475992,43,8,2,0,157485,124241,83140,69272,1
243346,43,7,2,-2,365131,215392,10104,408,0
358249,52,0,7,1,197434,288508,44945,16066,1
411435,57,1,-1,0,198070,105054,64040,80260,0
118541,58,3,-2,5,58122,320902,14591,7491,0
371801,23,5,7,2,133539,356160,53963,94058,0
345787,51,7,1,7,175248,270691,1834,40094,1
219190,25,3,2,-1,157131,204372,32563,37959,0
284907,35,-2,3,7,259493,352452,95131,68402,0
338548,44,3,8,2,266443,103930,97205,15077,0
81257,28,-1,4,0,68196,305985,49910,10860,0
105761,67,7,7,0,144108,120148,80717,27327,0
195826,25,2,-1,7,370046,216542,21960,15583,0
128422,59,7,1,0,223416,385325,40691,96095,0
16611,28,3,5,-1,384467,260533,89387,53459,0
